Buy Threshold,Sell Threshold,2023-06-13,2023-06-14,2023-06-15,2023-06-16,2023-06-20,2023-06-21,2023-06-22,2023-06-23,2023-06-26,2023-06-27,2023-06-28,2023-06-29,2023-06-30,Sum
0.23,-0.02,0.58,-0.01,3.44,-1.05,0.0,0.28,1.69,0.0,0.0,0.0,0.0,-0.37,0.95,5.51
0.23,-0.025,0.58,-0.01,3.44,-1.05,0.0,0.28,1.69,0.0,0.0,0.0,0.0,-0.37,0.95,5.51
0.23,-0.03,0.58,-0.01,3.44,-1.05,0.0,0.28,1.69,0.0,0.0,0.0,0.0,-0.37,0.95,5.51
0.23,-0.035,0.58,-0.01,3.44,-1.34,0.0,0.28,1.69,0.0,0.0,0.0,0.0,-0.37,0.95,5.22
0.23,-0.04,0.58,-0.01,3.44,-1.34,0.0,0.28,1.69,0.0,0.0,0.0,0.0,-0.37,0.95,5.22
0.23,-0.045,0.58,-0.01,3.44,-1.34,0.0,0.28,1.69,0.0,0.0,0.0,0.0,-0.37,0.95,5.22
0.23,-0.05,0.58,-0.01,3.44,-1.34,0.0,0.28,1.69,0.0,0.0,0.0,0.0,-0.37,0.95,5.22
0.23,-0.055,0.58,-0.01,3.44,-1.34,0.0,0.28,1.69,0.0,0.0,0.0,0.0,-0.37,0.95,5.22
0.23,-0.06,0.58,-0.01,3.44,-1.34,0.0,0.28,1.69,0.0,0.0,0.0,0.0,-0.37,0.95,5.22
0.23,-0.065,0.58,-0.01,3.44,-1.34,0.0,0.28,1.69,0.0,0.0,0.0,0.0,-0.37,0.95,5.22
0.23,-0.07,0.58,-0.01,3.44,-1.34,0.0,0.28,3.86,0.0,0.0,0.0,0.0,-0.37,0.95,7.39
0.23,-0.075,0.58,-0.01,3.44,-1.34,0.0,0.28,3.86,0.0,0.0,0.0,0.0,-0.37,0.97,7.41
0.23,-0.08,0.58,-0.01,3.44,-1.15,0.0,0.28,3.86,0.0,0.0,0.0,0.0,-0.37,0.97,7.6
0.23,-0.085,0.58,-0.01,3.44,-1.15,0.0,0.28,3.86,0.0,0.0,0.0,0.0,-0.37,0.97,7.6
0.23,-0.09,0.58,-0.01,3.44,-1.15,0.0,0.28,3.86,0.0,0.0,0.0,0.0,-0.37,0.97,7.6
0.23,-0.095,0.76,-0.01,3.44,-0.97,0.0,0.28,3.86,0.0,0.0,0.0,0.0,-0.37,1.43,8.42
0.23,-0.1,0.76,-0.01,2.54,-0.97,0.0,0.28,3.86,0.0,0.0,0.0,0.0,-0.37,1.43,7.52
0.23,-0.105,0.76,-0.01,2.54,-0.99,0.0,0.28,3.86,0.0,0.0,0.0,0.0,-0.63,1.43,7.24
0.23,-0.11,0.76,-0.01,2.54,-0.99,0.0,0.28,3.86,0.0,0.0,0.0,0.0,-1.42,1.43,6.45
0.23,-0.115,0.76,-0.01,2.54,-0.99,0.0,0.28,3.23,0.0,0.0,0.0,0.0,-1.42,1.43,5.82
0.23,-0.12,0.76,0.31,2.54,1.12,0.0,0.28,3.23,0.0,0.0,0.0,0.0,-1.42,1.43,8.25
0.23,-0.125,0.76,0.31,2.54,1.85,0.0,-6.86,3.23,0.0,0.0,0.0,0.0,-1.42,1.43,1.84
0.23,-0.13,0.76,0.0,4.76,1.01,0.0,-6.86,2.93,0.0,0.0,0.0,0.0,-1.42,1.43,2.61
0.23,-0.135,0.76,0.0,4.76,1.01,0.0,-6.86,2.93,0.0,0.0,0.0,0.0,-1.42,1.43,2.61
0.23,-0.14,0.76,0.0,4.76,1.01,0.0,-6.86,2.93,0.0,0.0,0.0,0.0,-1.42,1.43,2.61
0.23,-0.145,0.76,0.0,4.76,1.01,0.0,-6.86,2.93,0.0,0.0,0.0,0.0,-1.42,0.0,1.18
0.23,-0.15,0.76,0.0,4.76,1.01,0.0,-6.86,2.93,0.0,0.0,0.0,0.0,-1.42,0.0,1.18
0.23,-0.155,0.76,0.0,4.76,1.01,0.0,-6.86,2.93,0.0,0.0,0.0,0.0,-1.42,0.0,1.18
0.23,-0.16,0.76,0.0,4.76,1.01,0.0,-6.86,2.93,0.0,0.0,0.0,0.0,-1.42,0.0,1.18
0.23,-0.165,0.76,0.0,4.76,3.48,0.0,-6.86,2.93,0.0,0.0,0.0,0.0,-1.42,0.0,3.65
0.23,-0.17,0.76,0.0,4.76,3.48,0.0,-6.86,2.93,0.0,0.0,0.0,0.0,-1.42,0.0,3.65
0.23,-0.175,0.76,0.0,4.76,3.48,0.0,-6.86,2.93,0.0,0.0,0.0,0.0,-1.42,0.0,3.65
0.23,-0.18,0.76,0.0,4.76,3.48,0.0,-6.86,2.93,0.0,0.0,0.0,0.0,-1.42,0.0,3.65
0.23,-0.185,0.76,0.0,4.76,3.48,0.0,-6.86,2.93,0.0,0.0,0.0,0.0,-1.42,0.0,3.65
0.23,-0.19,0.76,0.0,6.44,3.48,0.0,-6.86,2.93,0.0,0.0,0.0,0.0,-1.42,0.0,5.33
0.23,-0.195,0.76,0.0,6.44,3.48,0.0,-6.86,2.93,0.0,0.0,0.0,0.0,-1.42,0.0,5.33
0.23,-0.2,0.76,0.0,6.44,3.48,0.0,-6.86,6.6,0.0,0.0,0.0,0.0,-1.42,0.0,9.0
0.23,-0.205,0.76,0.0,6.44,3.48,0.0,-6.86,6.6,0.0,0.0,0.0,0.0,-1.42,0.0,9.0
0.23,-0.21,0.76,0.0,6.44,3.48,0.0,-6.86,6.6,0.0,0.0,0.0,0.0,-1.42,0.0,9.0
0.23,-0.215,0.0,0.0,6.44,3.48,0.0,-6.86,6.6,0.0,0.0,0.0,0.0,-1.42,0.0,8.24
0.23,-0.22,0.0,0.0,6.44,3.48,0.0,-6.86,6.6,0.0,0.0,0.0,0.0,-1.42,0.0,8.24
0.23,-0.225,0.0,0.0,6.44,3.48,0.0,-6.86,6.6,0.0,0.0,0.0,0.0,-1.42,0.0,8.24
0.23,-0.23,0.0,0.0,6.44,3.48,0.0,-6.86,6.6,0.0,0.0,0.0,0.0,-1.42,0.0,8.24
0.23,-0.235,0.0,0.0,6.44,3.48,0.0,-6.86,6.6,0.0,0.0,0.0,0.0,-1.42,0.0,8.24
0.23,-0.24,0.0,0.0,6.44,3.48,0.0,-6.86,6.6,0.0,0.0,0.0,0.0,-1.42,0.0,8.24
0.23,-0.245,0.0,0.0,6.44,3.48,0.0,-6.86,6.6,0.0,0.0,0.0,0.0,-1.42,0.0,8.24
0.225,0.0,0.58,-0.01,1.75,-0.08,0.0,0.28,1.62,0.0,0.0,0.0,0.0,-0.37,0.8,4.57
0.225,-0.005,0.58,-0.01,1.75,-0.08,0.0,0.28,1.62,0.0,0.0,0.0,0.0,-0.37,0.95,4.72
0.225,-0.01,0.58,-0.01,1.75,-1.05,0.0,0.28,1.69,0.0,0.0,0.0,0.0,-0.37,0.95,3.82
0.225,-0.015,0.58,-0.01,1.75,-1.05,0.0,0.28,1.69,0.0,0.0,0.0,0.0,-0.37,0.95,3.82
0.225,-0.02,0.58,-0.01,3.44,-1.05,0.0,0.28,1.69,0.0,0.0,0.0,0.0,-0.37,0.95,5.51
0.225,-0.025,0.58,-0.01,3.44,-1.05,0.0,0.28,1.69,0.0,0.0,0.0,0.0,-0.37,0.95,5.51
0.225,-0.03,0.58,-0.01,3.44,-1.05,0.0,0.28,1.69,0.0,0.0,0.0,0.0,-0.37,0.95,5.51
0.225,-0.035,0.58,-0.01,3.44,-1.34,0.0,0.28,1.69,0.0,0.0,0.0,0.0,-0.37,0.95,5.22
0.225,-0.04,0.58,-0.01,3.44,-1.34,0.0,0.28,1.69,0.0,0.0,0.0,0.0,-0.37,0.95,5.22
0.225,-0.045,0.58,-0.01,3.44,-1.34,0.0,0.28,1.69,0.0,0.0,0.0,0.0,-0.37,0.95,5.22
0.225,-0.05,0.58,-0.01,3.44,-1.34,0.0,0.28,1.69,0.0,0.0,0.0,0.0,-0.37,0.95,5.22
0.225,-0.055,0.58,-0.01,3.44,-1.34,0.0,0.28,1.69,0.0,0.0,0.0,0.0,-0.37,0.95,5.22
0.225,-0.06,0.58,-0.01,3.44,-1.34,0.0,0.28,1.69,0.0,0.0,0.0,0.0,-0.37,0.95,5.22
0.225,-0.065,0.58,-0.01,3.44,-1.34,0.0,0.28,1.69,0.0,0.0,0.0,0.0,-0.37,0.95,5.22
0.225,-0.07,0.58,-0.01,3.44,-1.34,0.0,0.28,3.86,0.0,0.0,0.0,0.0,-0.37,0.95,7.39
0.225,-0.075,0.58,-0.01,3.44,-1.34,0.0,0.28,3.86,0.0,0.0,0.0,0.0,-0.37,0.97,7.41
0.225,-0.08,0.58,-0.01,3.44,-1.15,0.0,0.28,3.86,0.0,0.0,0.0,0.0,-0.37,0.97,7.6
0.225,-0.085,0.58,-0.01,3.44,-1.15,0.0,0.28,3.86,0.0,0.0,0.0,0.0,-0.37,0.97,7.6
0.225,-0.09,0.58,-0.01,3.44,-1.15,0.0,0.28,3.86,0.0,0.0,0.0,0.0,-0.37,0.97,7.6
0.225,-0.095,0.76,-0.01,3.44,-0.97,0.0,0.28,3.86,0.0,0.0,0.0,0.0,-0.37,1.43,8.42
0.225,-0.1,0.76,-0.01,2.54,-0.97,0.0,0.28,3.86,0.0,0.0,0.0,0.0,-0.37,1.43,7.52
0.225,-0.105,0.76,-0.01,2.54,-0.99,0.0,0.28,3.86,0.0,0.0,0.0,0.0,-0.63,1.43,7.24
0.225,-0.11,0.76,-0.01,2.54,-0.99,0.0,0.28,3.86,0.0,0.0,0.0,0.0,-1.42,1.43,6.45
0.225,-0.115,0.76,-0.01,2.54,-0.99,0.0,0.28,3.23,0.0,0.0,0.0,0.0,-1.42,1.43,5.82
0.225,-0.12,0.76,0.31,2.54,1.12,0.0,0.28,3.23,0.0,0.0,0.0,0.0,-1.42,1.43,8.25
0.225,-0.125,0.76,0.31,2.54,1.85,0.0,-6.86,3.23,0.0,0.0,0.0,0.0,-1.42,1.43,1.84
0.225,-0.13,0.76,0.0,4.76,1.01,0.0,-6.86,2.93,0.0,0.0,0.0,0.0,-1.42,1.43,2.61
0.225,-0.135,0.76,0.0,4.76,1.01,0.0,-6.86,2.93,0.0,0.0,0.0,0.0,-1.42,1.43,2.61
0.225,-0.14,0.76,0.0,4.76,1.01,0.0,-6.86,2.93,0.0,0.0,0.0,0.0,-1.42,1.43,2.61
0.225,-0.145,0.76,0.0,4.76,1.01,0.0,-6.86,2.93,0.0,0.0,0.0,0.0,-1.42,0.0,1.18
0.225,-0.15,0.76,0.0,4.76,1.01,0.0,-6.86,2.93,0.0,0.0,0.0,0.0,-1.42,0.0,1.18
0.225,-0.155,0.76,0.0,4.76,1.01,0.0,-6.86,2.93,0.0,0.0,0.0,0.0,-1.42,0.0,1.18
0.225,-0.16,0.76,0.0,4.76,1.01,0.0,-6.86,2.93,0.0,0.0,0.0,0.0,-1.42,0.0,1.18
0.225,-0.165,0.76,0.0,4.76,3.48,0.0,-6.86,2.93,0.0,0.0,0.0,0.0,-1.42,0.0,3.65
0.225,-0.17,0.76,0.0,4.76,3.48,0.0,-6.86,2.93,0.0,0.0,0.0,0.0,-1.42,0.0,3.65
0.225,-0.175,0.76,0.0,4.76,3.48,0.0,-6.86,2.93,0.0,0.0,0.0,0.0,-1.42,0.0,3.65
0.225,-0.18,0.76,0.0,4.76,3.48,0.0,-6.86,2.93,0.0,0.0,0.0,0.0,-1.42,0.0,3.65
0.225,-0.185,0.76,0.0,4.76,3.48,0.0,-6.86,2.93,0.0,0.0,0.0,0.0,-1.42,0.0,3.65
0.225,-0.19,0.76,0.0,6.44,3.48,0.0,-6.86,2.93,0.0,0.0,0.0,0.0,-1.42,0.0,5.33
0.225,-0.195,0.76,0.0,6.44,3.48,0.0,-6.86,2.93,0.0,0.0,0.0,0.0,-1.42,0.0,5.33
0.225,-0.2,0.76,0.0,6.44,3.48,0.0,-6.86,6.6,0.0,0.0,0.0,0.0,-1.42,0.0,9.0
0.225,-0.205,0.76,0.0,6.44,3.48,0.0,-6.86,6.6,0.0,0.0,0.0,0.0,-1.42,0.0,9.0
0.225,-0.21,0.76,0.0,6.44,3.48,0.0,-6.86,6.6,0.0,0.0,0.0,0.0,-1.42,0.0,9.0
0.225,-0.215,0.0,0.0,6.44,3.48,0.0,-6.86,6.6,0.0,0.0,0.0,0.0,-1.42,0.0,8.24
0.225,-0.22,0.0,0.0,6.44,3.48,0.0,-6.86,6.6,0.0,0.0,0.0,0.0,-1.42,0.0,8.24
0.225,-0.225,0.0,0.0,6.44,3.48,0.0,-6.86,6.6,0.0,0.0,0.0,0.0,-1.42,0.0,8.24
0.225,-0.23,0.0,0.0,6.44,3.48,0.0,-6.86,6.6,0.0,0.0,0.0,0.0,-1.42,0.0,8.24
0.225,-0.235,0.0,0.0,6.44,3.48,0.0,-6.86,6.6,0.0,0.0,0.0,0.0,-1.42,0.0,8.24
0.225,-0.24,0.0,0.0,6.44,3.48,0.0,-6.86,6.6,0.0,0.0,0.0,0.0,-1.42,0.0,8.24
0.225,-0.245,0.0,0.0,6.44,3.48,0.0,-6.86,6.6,0.0,0.0,0.0,0.0,-1.42,0.0,8.24
0.22,0.0,0.58,-0.01,1.75,-0.08,0.0,0.28,1.62,0.0,0.0,0.0,0.0,-0.37,0.8,4.57
0.22,-0.005,0.58,-0.01,1.75,-0.08,0.0,0.28,1.62,0.0,0.0,0.0,0.0,-0.37,0.95,4.72
0.22,-0.01,0.58,-0.01,1.75,-1.05,0.0,0.28,1.69,0.0,0.0,0.0,0.0,-0.37,0.95,3.82
0.22,-0.015,0.58,-0.01,1.75,-1.05,0.0,0.28,1.69,0.0,0.0,0.0,0.0,-0.37,0.95,3.82
0.22,-0.02,0.58,-0.01,3.44,-1.05,0.0,0.28,1.69,0.0,0.0,0.0,0.0,-0.37,0.95,5.51
0.22,-0.025,0.58,-0.01,3.44,-1.05,0.0,0.28,1.69,0.0,0.0,0.0,0.0,-0.37,0.95,5.51
0.22,-0.03,0.58,-0.01,3.44,-1.05,0.0,0.28,1.69,0.0,0.0,0.0,0.0,-0.37,0.95,5.51
0.22,-0.035,0.58,-0.01,3.44,-1.34,0.0,0.28,1.69,0.0,0.0,0.0,0.0,-0.37,0.95,5.22
0.22,-0.04,0.58,-0.01,3.44,-1.34,0.0,0.28,1.69,0.0,0.0,0.0,0.0,-0.37,0.95,5.22
0.22,-0.045,0.58,-0.01,3.44,-1.34,0.0,0.28,1.69,0.0,0.0,0.0,0.0,-0.37,0.95,5.22
0.22,-0.05,0.58,-0.01,3.44,-1.34,0.0,0.28,1.69,0.0,0.0,0.0,0.0,-0.37,0.95,5.22
0.22,-0.055,0.58,-0.01,3.44,-1.34,0.0,0.28,1.69,0.0,0.0,0.0,0.0,-0.37,0.95,5.22
0.22,-0.06,0.58,-0.01,3.44,-1.34,0.0,0.28,1.69,0.0,0.0,0.0,0.0,-0.37,0.95,5.22
0.22,-0.065,0.58,-0.01,3.44,-1.34,0.0,0.28,1.69,0.0,0.0,0.0,0.0,-0.37,0.95,5.22
0.22,-0.07,0.58,-0.01,3.44,-1.34,0.0,0.28,3.86,0.0,0.0,0.0,0.0,-0.37,0.95,7.39
0.22,-0.075,0.58,-0.01,3.44,-1.34,0.0,0.28,3.86,0.0,0.0,0.0,0.0,-0.37,0.97,7.41
0.22,-0.08,0.58,-0.01,3.44,-1.15,0.0,0.28,3.86,0.0,0.0,0.0,0.0,-0.37,0.97,7.6
0.22,-0.085,0.58,-0.01,3.44,-1.15,0.0,0.28,3.86,0.0,0.0,0.0,0.0,-0.37,0.97,7.6
0.22,-0.09,0.58,-0.01,3.44,-1.15,0.0,0.28,3.86,0.0,0.0,0.0,0.0,-0.37,0.97,7.6
0.22,-0.095,0.76,-0.01,3.44,-0.97,0.0,0.28,3.86,0.0,0.0,0.0,0.0,-0.37,1.43,8.42
0.22,-0.1,0.76,-0.01,2.54,-0.97,0.0,0.28,3.86,0.0,0.0,0.0,0.0,-0.37,1.43,7.52
0.22,-0.105,0.76,-0.01,2.54,-0.99,0.0,0.28,3.86,0.0,0.0,0.0,0.0,-0.63,1.43,7.24
0.22,-0.11,0.76,-0.01,2.54,-0.99,0.0,0.28,3.86,0.0,0.0,0.0,0.0,-1.42,1.43,6.45
0.22,-0.115,0.76,-0.01,2.54,-0.99,0.0,0.28,3.23,0.0,0.0,0.0,0.0,-1.42,1.43,5.82
0.22,-0.12,0.76,0.31,2.54,1.12,0.0,0.28,3.23,0.0,0.0,0.0,0.0,-1.42,1.43,8.25
0.22,-0.125,0.76,0.31,2.54,1.85,0.0,-6.86,3.23,0.0,0.0,0.0,0.0,-1.42,1.43,1.84
0.22,-0.13,0.76,0.0,4.76,1.01,0.0,-6.86,2.93,0.0,0.0,0.0,0.0,-1.42,1.43,2.61
0.22,-0.135,0.76,0.0,4.76,1.01,0.0,-6.86,2.93,0.0,0.0,0.0,0.0,-1.42,1.43,2.61
0.22,-0.14,0.76,0.0,4.76,1.01,0.0,-6.86,2.93,0.0,0.0,0.0,0.0,-1.42,1.43,2.61
0.22,-0.145,0.76,0.0,4.76,1.01,0.0,-6.86,2.93,0.0,0.0,0.0,0.0,-1.42,0.0,1.18
0.22,-0.15,0.76,0.0,4.76,1.01,0.0,-6.86,2.93,0.0,0.0,0.0,0.0,-1.42,0.0,1.18
0.22,-0.155,0.76,0.0,4.76,1.01,0.0,-6.86,2.93,0.0,0.0,0.0,0.0,-1.42,0.0,1.18
0.22,-0.16,0.76,0.0,4.76,1.01,0.0,-6.86,2.93,0.0,0.0,0.0,0.0,-1.42,0.0,1.18
0.22,-0.165,0.76,0.0,4.76,3.48,0.0,-6.86,2.93,0.0,0.0,0.0,0.0,-1.42,0.0,3.65
0.22,-0.17,0.76,0.0,4.76,3.48,0.0,-6.86,2.93,0.0,0.0,0.0,0.0,-1.42,0.0,3.65
0.22,-0.175,0.76,0.0,4.76,3.48,0.0,-6.86,2.93,0.0,0.0,0.0,0.0,-1.42,0.0,3.65
0.22,-0.18,0.76,0.0,4.76,3.48,0.0,-6.86,2.93,0.0,0.0,0.0,0.0,-1.42,0.0,3.65
0.22,-0.185,0.76,0.0,4.76,3.48,0.0,-6.86,2.93,0.0,0.0,0.0,0.0,-1.42,0.0,3.65
0.22,-0.19,0.76,0.0,6.44,3.48,0.0,-6.86,2.93,0.0,0.0,0.0,0.0,-1.42,0.0,5.33
0.22,-0.195,0.76,0.0,6.44,3.48,0.0,-6.86,2.93,0.0,0.0,0.0,0.0,-1.42,0.0,5.33
0.22,-0.2,0.76,0.0,6.44,3.48,0.0,-6.86,6.6,0.0,0.0,0.0,0.0,-1.42,0.0,9.0
0.22,-0.205,0.76,0.0,6.44,3.48,0.0,-6.86,6.6,0.0,0.0,0.0,0.0,-1.42,0.0,9.0
0.22,-0.21,0.76,0.0,6.44,3.48,0.0,-6.86,6.6,0.0,0.0,0.0,0.0,-1.42,0.0,9.0
0.22,-0.215,0.0,0.0,6.44,3.48,0.0,-6.86,6.6,0.0,0.0,0.0,0.0,-1.42,0.0,8.24
0.22,-0.22,0.0,0.0,6.44,3.48,0.0,-6.86,6.6,0.0,0.0,0.0,0.0,-1.42,0.0,8.24
0.22,-0.225,0.0,0.0,6.44,3.48,0.0,-6.86,6.6,0.0,0.0,0.0,0.0,-1.42,0.0,8.24
0.22,-0.23,0.0,0.0,6.44,3.48,0.0,-6.86,6.6,0.0,0.0,0.0,0.0,-1.42,0.0,8.24
0.22,-0.235,0.0,0.0,6.44,3.48,0.0,-6.86,6.6,0.0,0.0,0.0,0.0,-1.42,0.0,8.24
0.22,-0.24,0.0,0.0,6.44,3.48,0.0,-6.86,6.6,0.0,0.0,0.0,0.0,-1.42,0.0,8.24
0.22,-0.245,0.0,0.0,6.44,3.48,0.0,-6.86,6.6,0.0,0.0,0.0,0.0,-1.42,0.0,8.24
0.215,0.0,0.58,-0.01,1.75,-0.08,0.0,0.28,1.62,0.0,0.0,0.0,0.0,-0.37,0.8,4.57
0.215,-0.005,0.58,-0.01,1.75,-0.08,0.0,0.28,1.62,0.0,0.0,0.0,0.0,-0.37,0.95,4.72
0.215,-0.01,0.58,-0.01,1.75,-1.05,0.0,0.28,1.69,0.0,0.0,0.0,0.0,-0.37,0.95,3.82
0.215,-0.015,0.58,-0.01,1.75,-1.05,0.0,0.28,1.69,0.0,0.0,0.0,0.0,-0.37,0.95,3.82
0.215,-0.02,0.58,-0.01,3.44,-1.05,0.0,0.28,1.69,0.0,0.0,0.0,0.0,-0.37,0.95,5.51
0.215,-0.025,0.58,-0.01,3.44,-1.05,0.0,0.28,1.69,0.0,0.0,0.0,0.0,-0.37,0.95,5.51
0.215,-0.03,0.58,-0.01,3.44,-1.05,0.0,0.28,1.69,0.0,0.0,0.0,0.0,-0.37,0.95,5.51
0.215,-0.035,0.58,-0.01,3.44,-1.34,0.0,0.28,1.69,0.0,0.0,0.0,0.0,-0.37,0.95,5.22
0.215,-0.04,0.58,-0.01,3.44,-1.34,0.0,0.28,1.69,0.0,0.0,0.0,0.0,-0.37,0.95,5.22
0.215,-0.045,0.58,-0.01,3.44,-1.34,0.0,0.28,1.69,0.0,0.0,0.0,0.0,-0.37,0.95,5.22
0.215,-0.05,0.58,-0.01,3.44,-1.34,0.0,0.28,1.69,0.0,0.0,0.0,0.0,-0.37,0.95,5.22
0.215,-0.055,0.58,-0.01,3.44,-1.34,0.0,0.28,1.69,0.0,0.0,0.0,0.0,-0.37,0.95,5.22
0.215,-0.06,0.58,-0.01,3.44,-1.34,0.0,0.28,1.69,0.0,0.0,0.0,0.0,-0.37,0.95,5.22
0.215,-0.065,0.58,-0.01,3.44,-1.34,0.0,0.28,1.69,0.0,0.0,0.0,0.0,-0.37,0.95,5.22
0.215,-0.07,0.58,-0.01,3.44,-1.34,0.0,0.28,3.86,0.0,0.0,0.0,0.0,-0.37,0.95,7.39
0.215,-0.075,0.58,-0.01,3.44,-1.34,0.0,0.28,3.86,0.0,0.0,0.0,0.0,-0.37,0.97,7.41
0.215,-0.08,0.58,-0.01,3.44,-1.15,0.0,0.28,3.86,0.0,0.0,0.0,0.0,-0.37,0.97,7.6
0.215,-0.085,0.58,-0.01,3.44,-1.15,0.0,0.28,3.86,0.0,0.0,0.0,0.0,-0.37,0.97,7.6
0.215,-0.09,0.58,-0.01,3.44,-1.15,0.0,0.28,3.86,0.0,0.0,0.0,0.0,-0.37,0.97,7.6
0.215,-0.095,0.76,-0.01,3.44,-0.97,0.0,0.28,3.86,0.0,0.0,0.0,0.0,-0.37,1.43,8.42
0.215,-0.1,0.76,-0.01,2.54,-0.97,0.0,0.28,3.86,0.0,0.0,0.0,0.0,-0.37,1.43,7.52
0.215,-0.105,0.76,-0.01,2.54,-0.99,0.0,0.28,3.86,0.0,0.0,0.0,0.0,-0.63,1.43,7.24
0.215,-0.11,0.76,-0.01,2.54,-0.99,0.0,0.28,3.86,0.0,0.0,0.0,0.0,-1.42,1.43,6.45
0.215,-0.115,0.76,-0.01,2.54,-0.99,0.0,0.28,3.23,0.0,0.0,0.0,0.0,-1.42,1.43,5.82
0.215,-0.12,0.76,0.31,2.54,1.12,0.0,0.28,3.23,0.0,0.0,0.0,0.0,-1.42,1.43,8.25
0.215,-0.125,0.76,0.31,2.54,1.85,0.0,-6.86,3.23,0.0,0.0,0.0,0.0,-1.42,1.43,1.84
0.215,-0.13,0.76,0.0,4.76,1.01,0.0,-6.86,2.93,0.0,0.0,0.0,0.0,-1.42,1.43,2.61
0.215,-0.135,0.76,0.0,4.76,1.01,0.0,-6.86,2.93,0.0,0.0,0.0,0.0,-1.42,1.43,2.61
0.215,-0.14,0.76,0.0,4.76,1.01,0.0,-6.86,2.93,0.0,0.0,0.0,0.0,-1.42,1.43,2.61
0.215,-0.145,0.76,0.0,4.76,1.01,0.0,-6.86,2.93,0.0,0.0,0.0,0.0,-1.42,0.0,1.18
0.215,-0.15,0.76,0.0,4.76,1.01,0.0,-6.86,2.93,0.0,0.0,0.0,0.0,-1.42,0.0,1.18
0.215,-0.155,0.76,0.0,4.76,1.01,0.0,-6.86,2.93,0.0,0.0,0.0,0.0,-1.42,0.0,1.18
0.215,-0.16,0.76,0.0,4.76,1.01,0.0,-6.86,2.93,0.0,0.0,0.0,0.0,-1.42,0.0,1.18
0.215,-0.165,0.76,0.0,4.76,3.48,0.0,-6.86,2.93,0.0,0.0,0.0,0.0,-1.42,0.0,3.65
0.215,-0.17,0.76,0.0,4.76,3.48,0.0,-6.86,2.93,0.0,0.0,0.0,0.0,-1.42,0.0,3.65
0.215,-0.175,0.76,0.0,4.76,3.48,0.0,-6.86,2.93,0.0,0.0,0.0,0.0,-1.42,0.0,3.65
0.215,-0.18,0.76,0.0,4.76,3.48,0.0,-6.86,2.93,0.0,0.0,0.0,0.0,-1.42,0.0,3.65
0.215,-0.185,0.76,0.0,4.76,3.48,0.0,-6.86,2.93,0.0,0.0,0.0,0.0,-1.42,0.0,3.65
0.215,-0.19,0.76,0.0,6.44,3.48,0.0,-6.86,2.93,0.0,0.0,0.0,0.0,-1.42,0.0,5.33
0.215,-0.195,0.76,0.0,6.44,3.48,0.0,-6.86,2.93,0.0,0.0,0.0,0.0,-1.42,0.0,5.33
0.215,-0.2,0.76,0.0,6.44,3.48,0.0,-6.86,6.6,0.0,0.0,0.0,0.0,-1.42,0.0,9.0
0.215,-0.205,0.76,0.0,6.44,3.48,0.0,-6.86,6.6,0.0,0.0,0.0,0.0,-1.42,0.0,9.0
0.215,-0.21,0.76,0.0,6.44,3.48,0.0,-6.86,6.6,0.0,0.0,0.0,0.0,-1.42,0.0,9.0
0.215,-0.215,0.0,0.0,6.44,3.48,0.0,-6.86,6.6,0.0,0.0,0.0,0.0,-1.42,0.0,8.24
0.215,-0.22,0.0,0.0,6.44,3.48,0.0,-6.86,6.6,0.0,0.0,0.0,0.0,-1.42,0.0,8.24
0.215,-0.225,0.0,0.0,6.44,3.48,0.0,-6.86,6.6,0.0,0.0,0.0,0.0,-1.42,0.0,8.24
0.215,-0.23,0.0,0.0,6.44,3.48,0.0,-6.86,6.6,0.0,0.0,0.0,0.0,-1.42,0.0,8.24
0.215,-0.235,0.0,0.0,6.44,3.48,0.0,-6.86,6.6,0.0,0.0,0.0,0.0,-1.42,0.0,8.24
0.215,-0.24,0.0,0.0,6.44,3.48,0.0,-6.86,6.6,0.0,0.0,0.0,0.0,-1.42,0.0,8.24
0.215,-0.245,0.0,0.0,6.44,3.48,0.0,-6.86,6.6,0.0,0.0,0.0,0.0,-1.42,0.0,8.24
0.21,0.0,0.08,-0.01,1.75,-0.08,0.0,0.28,1.62,0.0,0.0,0.0,0.0,-0.37,0.8,4.07
0.21,-0.005,0.08,-0.01,1.75,-0.08,0.0,0.28,1.62,0.0,0.0,0.0,0.0,-0.37,0.95,4.22
0.21,-0.01,0.08,-0.01,1.75,-1.05,0.0,0.28,1.69,0.0,0.0,0.0,0.0,-0.37,0.95,3.32
0.21,-0.015,0.08,-0.01,1.75,-1.05,0.0,0.28,1.69,0.0,0.0,0.0,0.0,-0.37,0.95,3.32
0.21,-0.02,0.08,-0.01,3.44,-1.05,0.0,0.28,1.69,0.0,0.0,0.0,0.0,-0.37,0.95,5.01
0.21,-0.025,0.08,-0.01,3.44,-1.05,0.0,0.28,1.69,0.0,0.0,0.0,0.0,-0.37,0.95,5.01
0.21,-0.03,0.08,-0.01,3.44,-1.05,0.0,0.28,1.69,0.0,0.0,0.0,0.0,-0.37,0.95,5.01
0.21,-0.035,0.08,-0.01,3.44,-1.34,0.0,0.28,1.69,0.0,0.0,0.0,0.0,-0.37,0.95,4.72
0.21,-0.04,0.08,-0.01,3.44,-1.34,0.0,0.28,1.69,0.0,0.0,0.0,0.0,-0.37,0.95,4.72
